0.5601,0.3181,0.5444,0.2800,0.3631,
0.4573,0.2908,0.5143,0.3541,0.3183,
0.3224,0.0961,0.3222,0.3943,0.3522,
0.6184,0.5935,0.5125,0.2872,0.2218,
0.5362,0.3099,0.6202,0.2774,0.3424,
0.3601,0.1562,0.6863,0.3432,0.3486,
