0.5940,0.2735,0.6811,0.5528,0.5667,
0.5416,0.2715,0.6087,0.5305,0.5077,
0.6238,0.2275,0.4863,0.6052,0.6027,
0.9765,0.7233,0.6266,0.4626,0.5853,
0.5979,0.4233,0.7075,0.4610,0.4879,
0.5292,0.2227,0.7138,0.5580,0.5359,
