0.7846,0.3132,0.5522,0.4722,0.5896,
0.7077,0.1978,0.4836,0.5610,0.6259,
0.6462,0.1538,0.3040,0.6000,0.6222,
0.0000,0.0055,0.4973,0.0000,0.0000,
0.6769,0.3791,0.6501,0.3894,0.4944,
0.6154,0.1923,0.8016,0.5333,0.5714,
