0.7246,0.3088,0.5819,0.5435,0.6211,
0.7101,0.3603,0.6316,0.5000,0.5868,
0.6812,0.1912,0.3935,0.6438,0.6620,
0.9710,0.7426,0.6142,0.3988,0.5654,
0.6377,0.4044,0.5106,0.4444,0.5238,
0.5072,0.3088,0.6477,0.4545,0.4795,
