0.4935,0.3243,0.5173,0.5862,0.5359,
0.3548,0.2523,0.5320,0.5670,0.4365,
0.5516,0.3003,0.4444,0.6310,0.5886,
0.8903,0.7327,0.5788,0.5308,0.6651,
0.5516,0.4625,0.5273,0.5262,0.5386,
0.5677,0.3483,0.6666,0.6027,0.5847,
