0.1600,0.2255,0.6822,0.0800,0.1067,
0.0800,0.1667,0.5802,0.0556,0.0656,
0.0400,0.0588,0.7332,0.0769,0.0526,
1.0000,1.0000,0.5000,0.1092,0.1969,
0.2400,0.4412,0.6581,0.0625,0.0992,
0.0400,0.1961,0.4909,0.0244,0.0303,
