0.7268,0.7016,0.5747,0.6045,0.6600,
0.6885,0.4435,0.7082,0.6961,0.6923,
0.7104,0.4516,0.5543,0.6989,0.7046,
0.9891,0.9435,0.5228,0.6074,0.7526,
0.6721,0.6855,0.5730,0.5913,0.6292,
0.6339,0.5323,0.5790,0.6374,0.6356,
