0.6418,0.2211,0.6324,0.5944,0.6111,
0.6119,0.1890,0.5793,0.6094,0.5869,
0.6513,0.1997,0.4873,0.6217,0.6353,
0.8245,0.5677,0.6284,0.4239,0.5241,
0.6700,0.3697,0.6700,0.5168,0.5515,
0.6511,0.2350,0.7761,0.5869,0.6154,
0.4189,0.6399,0.7734,0.4763,0.3891,
0.5523,0.4399,0.8234,0.5943,0.4732,
